id,cmy,cmx
commonwealth:5999qr60k,103,79
commonwealth:4m90fb22n,107,79
commonwealth:4m90f5181,109,79
commonwealth:5m60t8722,112,79
commonwealth:4m90fk67f,151,79
commonwealth:ht250359c,21,80
commonwealth:wd376154j,41,80
commonwealth:8336h240k,43,80
commonwealth:cj82m193w,44,80
commonwealth:kk91fr84n,45,80
commonwealth:kk91fs24d,46,80
commonwealth:cj82m2356,49,80
commonwealth:cj82m310j,49,80
commonwealth:3f4631416,51,80
commonwealth:4m90fp90v,51,80
commonwealth:ht2503184,51,80
commonwealth:wd376016x,51,80
commonwealth:3f462z49t,52,80
commonwealth:4m90fb10v,52,80
commonwealth:wd376104b,52,80
commonwealth:wd376756b,52,80
commonwealth:x633fd721,52,80
commonwealth:3f462z20v,53,80
commonwealth:79408315w,53,80
commonwealth:9s161f94z,53,80
commonwealth:j3866c07n,53,80
commonwealth:wd3764723,53,80
commonwealth:wd376776t,53,80
commonwealth:7h14b346w,54,80
commonwealth:0r96fm61z,55,80
commonwealth:0z7097026,57,80
commonwealth:3f462v011,57,80
commonwealth:3f462v029,57,80
commonwealth:0r96fn020,58,80
commonwealth:0z709815g,58,80
commonwealth:9g54xm16m,58,80
commonwealth:cj82m302v,58,80
commonwealth:9s161c82r,59,80
commonwealth:c821mx459,59,80
commonwealth:cj82m119m,59,80
commonwealth:0z709352k,60,80
commonwealth:4m90fj53w,60,80
commonwealth:kk91fs92j,60,80
commonwealth:cj82m703z,61,80
commonwealth:x633ff76b,61,80
commonwealth:ft84f318s,62,80
commonwealth:wd376748n,64,80
commonwealth:3f463737v,65,80
commonwealth:ht250b382,65,80
commonwealth:w0894s062,65,80
commonwealth:x059cb824,65,80
commonwealth:3f463109f,70,80
commonwealth:gt54rq20t,80,80
commonwealth:m326rf15z,80,80
commonwealth:xg94pt66w,81,80
commonwealth:9s161h68r,87,80
commonwealth:kk91fs34n,89,80
commonwealth:kk91fs34n,89,80
commonwealth:cj82kk329,94,80
commonwealth:8s45wc80n,96,80
commonwealth:7h14b432r,97,80
commonwealth:2227s1529,99,80
commonwealth:m039r718v,100,80
commonwealth:cj82km99w,101,80
commonwealth:4m90f9372,103,80
commonwealth:5425qn06j,115,80
commonwealth:d504v295k,115,80
commonwealth:gx41q2440,115,80
commonwealth:4168b121m,116,80
commonwealth:9c680413p,116,80
commonwealth:j3862r02v,116,80
commonwealth:wd378b78b,116,80
commonwealth:w9508500f,124,80
commonwealth:x633f905j,20,81
commonwealth:0z709f724,33,81
commonwealth:x633fc423,33,81
commonwealth:s7529k977,35,81
commonwealth:js956j071,36,81
commonwealth:wd3766229,36,81
commonwealth:3f4634334,38,81
commonwealth:z890vc265,38,81
commonwealth:8336h3188,40,81
commonwealth:8336h324d,40,81
commonwealth:4m90fh272,46,81
commonwealth:wd376136m,47,81
commonwealth:7h14cw18n,49,81
commonwealth:fx71gq016,49,81
commonwealth:hh63zw22t,49,81
commonwealth:bn99cs98v,50,81
commonwealth:ht2502773,50,81
commonwealth:ht2503362,50,81
commonwealth:ht2503362,50,81
commonwealth:1544f6102,51,81
commonwealth:3f462z51v,51,81
commonwealth:cj82m377x,51,81
commonwealth:wd376610h,51,81
commonwealth:3f463749n,52,81
commonwealth:w9505s08v,52,81
commonwealth:0z709365n,53,81
commonwealth:9g54xk38f,53,81
commonwealth:gb19h9840,53,81
commonwealth:v9800d96m,53,81
commonwealth:3f4631395,54,81
commonwealth:9s161h23d,55,81
commonwealth:ht2506034,55,81
commonwealth:s465bj51w,55,81
commonwealth:q524n344s,57,81
commonwealth:4m90ff17d,58,81
commonwealth:ht250848w,58,81
commonwealth:3f4634156,59,81
commonwealth:7h149x89g,59,81
commonwealth:9s161f230,60,81
commonwealth:1257b9962,61,81
commonwealth:ht250c192,61,81
commonwealth:4m90fg05t,62,81
commonwealth:cj82m065h,62,81
commonwealth:4m90fd80z,64,81
commonwealth:x633f9048,64,81
commonwealth:xp68qr979,64,81
commonwealth:7h14b418x,70,81
commonwealth:0z7093790,79,81
commonwealth:jh3484468,81,81
commonwealth:jh3484468,81,81
commonwealth:cr56sd116,82,81
commonwealth:3f462z14q,93,81
commonwealth:4m90fh956,93,81
commonwealth:4m90fh97r,93,81
commonwealth:dn401485f,98,81
commonwealth:j6736296c,101,81
commonwealth:vt153168p,102,81
commonwealth:3f462z39k,103,81
commonwealth:3f463131z,103,81
commonwealth:jh344100b,110,81
commonwealth:1257b9563,115,81
commonwealth:jh343z71q,20,82
commonwealth:1257bc75q,38,82
commonwealth:9s161j433,42,82
commonwealth:cj82kp17t,42,82
commonwealth:cj82m083f,42,82
commonwealth:js956k94k,43,82
commonwealth:7h14b485s,46,82
commonwealth:7h14b3628,50,82
commonwealth:s4659w37z,50,82
commonwealth:0r96fn47b,51,82
commonwealth:0r96fn49w,51,82
commonwealth:3f4638682,51,82
commonwealth:q524n346b,51,82
commonwealth:wd3767527,51,82
commonwealth:x633f9579,51,82
commonwealth:1257bc671,53,82
commonwealth:4m90ff72g,53,82
commonwealth:4m90ff741,53,82
commonwealth:4m90ff76k,53,82
commonwealth:4m90ff784,53,82
commonwealth:ht250420c,54,82
commonwealth:7h14d598d,55,82
commonwealth:x633ff264,55,82
commonwealth:5q47v990b,56,82
commonwealth:9p292s17d,56,82
commonwealth:zw134642q,56,82
commonwealth:4m90f2883,57,82
commonwealth:9g54xk111,57,82
commonwealth:wd3767463,57,82
commonwealth:9s1619392,58,82
commonwealth:rj432v46t,58,82
commonwealth:0z7096704,59,82
commonwealth:4m90fk109,59,82
commonwealth:wd376744j,59,82
commonwealth:0r96fn36t,60,82
commonwealth:7h149w634,60,82
commonwealth:v979xk78h,60,82
commonwealth:3f463199m,61,82
commonwealth:3x81bz98t,61,82
commonwealth:4m90f9967,61,82
commonwealth:7h14b143n,61,82
commonwealth:wd37bx60r,62,82
commonwealth:gf06mf68n,64,82
commonwealth:0r96fm962,66,82
commonwealth:q524n375s,67,82
commonwealth:4m90f3803,70,82
commonwealth:4m90f626x,72,82
commonwealth:4m90fj92k,77,82
commonwealth:kk91fr96f,82,82
commonwealth:8336h3366,87,82
commonwealth:4m90f933z,89,82
commonwealth:jh344058j,91,82
commonwealth:fj238k03w,96,82
commonwealth:fj238k03w,96,82
commonwealth:1257bc87h,97,82
commonwealth:wd376304r,97,82
commonwealth:0r96fp47j,111,82
commonwealth:02873b90p,112,82
commonwealth:0k227t608,112,82
commonwealth:7940bf41x,112,82
commonwealth:b2776b41h,112,82
commonwealth:g445fx66s,112,82
commonwealth:j3862q70s,112,82
commonwealth:n5841997h,112,82
commonwealth:pc28d1290,112,82
commonwealth:z890vb93t,112,82
commonwealth:jh3441124,113,82
commonwealth:4m90fd664,114,82
commonwealth:bz60gc113,116,82
commonwealth:7h14cz182,117,82
commonwealth:cj82km51q,118,82
commonwealth:cj82km716,123,82
commonwealth:4m90fh31n,16,83
commonwealth:7h14cv87v,27,83
commonwealth:4m90fb25g,35,83
commonwealth:7h14cz39t,42,83
commonwealth:3f462z036,47,83
commonwealth:x059c988k,48,83
commonwealth:7h14b335c,50,83
commonwealth:0z7093608,51,83
commonwealth:3f462z26h,51,83
commonwealth:x633fc84m,51,83
commonwealth:0z709495k,52,83
commonwealth:cj82m230t,52,83
commonwealth:wd376586n,52,83
commonwealth:0z7092602,53,83
commonwealth:4m90fb03f,53,83
commonwealth:9s161f736,53,83
commonwealth:4m90fp94z,54,83
commonwealth:wd376366r,55,83
commonwealth:3f4635080,56,83
commonwealth:wd3766920,56,83
commonwealth:0z709658v,57,83
commonwealth:0z7097913,57,83
commonwealth:0z709866z,57,83
commonwealth:3f463813g,57,83
commonwealth:3f4638151,57,83
commonwealth:3f463817k,57,83
commonwealth:4m90f7930,57,83
commonwealth:4m90fb203,57,83
commonwealth:7w62hz166,57,83
commonwealth:9g54xm26v,58,83
commonwealth:2b88qf620,59,83
commonwealth:n58419967,59,83
commonwealth:0z709660w,60,83
commonwealth:0z7096640,60,83
commonwealth:3f462x21x,61,83
commonwealth:m326m4764,61,83
commonwealth:mk61wx07j,61,83
commonwealth:p267c5808,61,83
commonwealth:1257b891g,62,83
commonwealth:7h149z742,62,83
commonwealth:7h14b147r,62,83
commonwealth:4m90fn87b,63,83
commonwealth:7h14b410q,63,83
commonwealth:wd376279m,63,83
commonwealth:70799m07d,64,83
commonwealth:4m90fd265,66,83
commonwealth:zw131n745,68,83
commonwealth:cj82kk43t,71,83
commonwealth:ft84f323n,83,83
commonwealth:g445ht08m,85,83
commonwealth:mp48zf03v,85,83
commonwealth:4m90f6208,91,83
commonwealth:4m90fg72p,94,83
commonwealth:4m90fg747,94,83
commonwealth:sn00h096h,94,83
commonwealth:9z9084991,102,83
commonwealth:3f463129x,103,83
commonwealth:0z7094397,107,83
commonwealth:4m90fc21k,113,83
commonwealth:ht250387j,113,83
commonwealth:4m90fn659,130,83
commonwealth:cj82kw20c,135,83
commonwealth:js956j135,21,84
commonwealth:js956m111,28,84
commonwealth:js956k875,37,84
commonwealth:8049g906v,42,84
commonwealth:0r96fm42r,43,84
commonwealth:x059cc189,43,84
commonwealth:x059cc189,43,84
commonwealth:st74cz17k,46,84
commonwealth:3f462z53d,47,84
commonwealth:sn00b6109,47,84
commonwealth:x633fc62k,48,84
commonwealth:pc28fw125,49,84
commonwealth:0z709704r,51,84
commonwealth:3f462z05r,51,84
commonwealth:3t94b2613,51,84
commonwealth:4m90f5687,51,84
commonwealth:kp78mt057,51,84
commonwealth:3f4631238,52,84
commonwealth:4m90fb12d,52,84
commonwealth:gb19hw10q,52,84
commonwealth:3f463962m,53,84
commonwealth:7d27cg28q,53,84
commonwealth:7h149x508,53,84
commonwealth:cj82kp272,53,84
commonwealth:gf06jr87c,53,84
commonwealth:mk61v8065,53,84
commonwealth:zc77wd39k,53,84
commonwealth:0z7092581,54,84
commonwealth:1257bd014,54,84
commonwealth:2v240050r,54,84
commonwealth:wd376334g,54,84
commonwealth:wd376334g,54,84
commonwealth:fq97d776n,55,84
commonwealth:0r96fm18p,56,84
commonwealth:79408399x,57,84
commonwealth:ns066w09z,57,84
commonwealth:2f75ts11s,58,84
commonwealth:ww72bp928,59,84
commonwealth:4m90fb866,60,84
commonwealth:7h14b4128,60,84
commonwealth:js956k67p,60,84
commonwealth:3f463209n,62,84
commonwealth:3f463211p,62,84
commonwealth:td96qf363,63,84
commonwealth:x633ff74s,64,84
commonwealth:cj82kx98g,65,84
commonwealth:0v83d9899,66,84
commonwealth:w9505r836,66,84
commonwealth:0z709610p,67,84
commonwealth:wd376614m,67,84
commonwealth:8k71r160r,68,84
commonwealth:9p292s18p,68,84
commonwealth:wd376344q,68,84
commonwealth:7h14b456b,70,84
commonwealth:4m90fm610,71,84
commonwealth:4m90fd24m,85,84
commonwealth:jh343z83h,88,84
commonwealth:js956j89h,90,84
commonwealth:f1886n550,91,84
commonwealth:cj82km67m,96,84
commonwealth:0z709427f,97,84
commonwealth:7h14b2398,100,84
commonwealth:3f462z33x,101,84
commonwealth:4m90fg76s,104,84
commonwealth:4m90fg78b,104,84
commonwealth:tt44v119p,104,84
commonwealth:1257bb683,106,84
commonwealth:x633fb81k,106,84
commonwealth:7h149x223,107,84
commonwealth:m326s3836,109,84
commonwealth:4m90fg51x,112,84
commonwealth:ht2506697,112,84
commonwealth:cr56sd03h,117,84
commonwealth:js95bw29t,117,84
commonwealth:mg74tr511,117,84
commonwealth:tq57r768n,117,84
commonwealth:vq284s23c,117,84
commonwealth:vx026k112,117,84
commonwealth:ws85fv88j,117,84
commonwealth:pz50n716r,121,84
commonwealth:cj82km77v,122,84
commonwealth:6w924q759,124,84
commonwealth:mw22zb721,172,84
commonwealth:rx918q85q,41,85
commonwealth:x059cd20j,44,85
commonwealth:0p09bk83m,47,85
commonwealth:4m90fn153,50,85
commonwealth:3f462z282,52,85
commonwealth:3f463125t,52,85
commonwealth:7h149z01j,52,85
commonwealth:9s161c59z,52,85
commonwealth:4m90fn05v,53,85
commonwealth:9306zb14k,54,85
commonwealth:wd376316j,54,85
commonwealth:ws85fv94p,54,85
commonwealth:3f463251n,55,85
commonwealth:4m90fg038,55,85
commonwealth:0r96fm04b,56,85
commonwealth:0r96fm04b,56,85
commonwealth:0z709576k,56,85
commonwealth:1257b949p,56,85
commonwealth:4m90fn25b,56,85
commonwealth:69701g38j,57,85
commonwealth:6t053s22v,57,85
commonwealth:7h14b265w,57,85
commonwealth:cj82m245f,57,85
commonwealth:cj82m2801,57,85
commonwealth:4m90f7310,58,85
commonwealth:9s161j298,58,85
commonwealth:qv33x775b,58,85
commonwealth:x059cc40t,58,85
commonwealth:4m90fj61k,60,85
commonwealth:ws859g94q,60,85
commonwealth:ws859g98t,60,85
commonwealth:02873q119,61,85
commonwealth:cj82kv75r,61,85
commonwealth:gh93m4144,61,85
commonwealth:1257b843t,63,85
commonwealth:bv73j1693,63,85
commonwealth:ht2507731,66,85
commonwealth:sn00b614d,66,85
commonwealth:x059cc812,66,85
commonwealth:7h14b3742,68,85
commonwealth:wd376217m,69,85
commonwealth:wd3768159,69,85
commonwealth:x059cb646,69,85
commonwealth:q524n6078,70,85
commonwealth:ht250372x,73,85
commonwealth:9s161919k,74,85
commonwealth:cn69pp161,75,85
commonwealth:xg94j1591,75,85
commonwealth:4168b596h,84,85
commonwealth:cj82kp97r,96,85
commonwealth:4m90fg81n,97,85
commonwealth:h128th20m,100,85
commonwealth:cj82kv184,101,85
commonwealth:js956m25c,104,85
commonwealth:7h149w812,106,85
commonwealth:4m90f7175,125,85
commonwealth:pz50n7146,131,85
commonwealth:x059cb026,28,86
commonwealth:ht2505313,38,86
commonwealth:x059cc73c,46,86
commonwealth:00004b03k,50,86
commonwealth:4m90ff228,51,86
commonwealth:0r96fq62v,53,86
commonwealth:1257b816x,53,86
commonwealth:0r96fm08f,54,86
commonwealth:ht2504261,54,86
commonwealth:3f463149d,55,86
commonwealth:ww72bq28f,55,86
commonwealth:3f463907j,56,86
commonwealth:hq37z390v,56,86
commonwealth:wd376120q,56,86
commonwealth:0z7095342,57,86
commonwealth:0z709743f,57,86
commonwealth:4m90f9657,57,86
commonwealth:cj82kp21d,57,86
commonwealth:3f463945z,58,86
commonwealth:7940bf647,58,86
commonwealth:g445ht09w,58,86
commonwealth:wp98c3943,58,86
commonwealth:4m90fc71s,59,86
commonwealth:cj82m457n,59,86
commonwealth:x633fc74c,59,86
commonwealth:0z709590d,60,86
commonwealth:4m90fp99b,60,86
commonwealth:0r96fp25h,62,86
commonwealth:4m90fc29s,62,86
commonwealth:7h14cw163,62,86
commonwealth:3r079x44s,63,86
commonwealth:7h14b4420,63,86
commonwealth:9s161f29n,63,86
commonwealth:gb19m939p,63,86
commonwealth:x633f896s,63,86
commonwealth:4m90fp825,64,86
commonwealth:pv63n251m,64,86
commonwealth:cj82m6262,65,86
commonwealth:cj82m187r,66,86
commonwealth:x633fc708,66,86
commonwealth:cf95jd10c,69,86
commonwealth:7h14b381g,71,86
commonwealth:3f463677m,73,86
commonwealth:4m90fh450,77,86
commonwealth:ht2509105,82,86
commonwealth:3f462v07p,83,86
commonwealth:x633f862z,83,86
commonwealth:930701116,85,86
commonwealth:1831jp041,86,86
commonwealth:x059c914s,101,86
commonwealth:cj82kk49g,102,86
commonwealth:cj82kk99p,105,86
commonwealth:0r96fn91w,115,86
commonwealth:bv73fh36x,117,86
commonwealth:z890s2722,117,86
commonwealth:x059c9569,130,86
commonwealth:0r96fm10g,35,87
commonwealth:q524n3516,36,87
commonwealth:q524n371p,37,87
commonwealth:3f463333x,39,87
commonwealth:3t947b927,39,87
commonwealth:9s161g12p,39,87
commonwealth:3t947b94s,42,87
commonwealth:wd3763689,45,87
commonwealth:0r96fq97z,47,87
commonwealth:0z709342b,47,87
commonwealth:q524n3737,48,87
commonwealth:cj82ks696,49,87
commonwealth:w9505r51x,53,87
commonwealth:6t053q32p,54,87
commonwealth:cj82kn615,54,87
commonwealth:x633fc66p,55,87
commonwealth:4m90fg31f,56,87
commonwealth:7h149x380,56,87
commonwealth:ht2506590,56,87
commonwealth:r4952r36x,56,87
commonwealth:wd376372w,56,87
commonwealth:1831hz45r,57,87
commonwealth:jh343z275,57,87
commonwealth:zc77w742v,57,87
commonwealth:1j92mj763,58,87
commonwealth:5x21zv061,59,87
commonwealth:cj82kx887,59,87
commonwealth:0z709572g,60,87
commonwealth:3f4630207,60,87
commonwealth:7h14b4527,60,87
commonwealth:0z709f589,61,87
commonwealth:3f4633656,61,87
commonwealth:x059cb10w,61,87
commonwealth:x059cd690,61,87
commonwealth:1257bb00f,62,87
commonwealth:0r96fn348,64,87
commonwealth:0z709527n,64,87
commonwealth:0z709550f,64,87
commonwealth:4m90fm49q,64,87
commonwealth:wd376762g,64,87
commonwealth:9s161g236,65,87
commonwealth:cj82m191b,65,87
commonwealth:9s161f83f,66,87
commonwealth:cj82m075r,66,87
commonwealth:cj82m1899,66,87
commonwealth:cj82m2003,66,87
commonwealth:df661b56v,66,87
commonwealth:5999r8992,67,87
commonwealth:js956k964,69,87
commonwealth:9s161g09c,70,87
commonwealth:4m90ff90d,72,87
commonwealth:br86gf66q,72,87
commonwealth:f1884446k,76,87
commonwealth:vd66zf778,76,87
commonwealth:cv43tx63x,79,87
commonwealth:jh343z81z,82,87
commonwealth:5m60w4345,83,87
commonwealth:mg74t290k,83,87
commonwealth:h702wb99g,87,87
commonwealth:cj82km652,105,87
commonwealth:8p58rx824,107,87
commonwealth:cj82km89n,108,87
commonwealth:7h149w73c,117,87
commonwealth:gh93kf684,117,87
commonwealth:js959099z,117,87
commonwealth:mc87s732v,117,87
commonwealth:rb690w35s,117,87
commonwealth:w9507f95g,117,87
commonwealth:xs55pv46z,117,87
commonwealth:zw131n75f,117,87
commonwealth:4m90hf890,120,87
commonwealth:66831922x,134,87
commonwealth:7w62hs24v,21,88
commonwealth:js956k832,31,88
commonwealth:q524n3673,37,88
commonwealth:ht2503825,44,88
commonwealth:4m90ff431,52,88
commonwealth:x059cc260,52,88
commonwealth:4m90ff41g,53,88
commonwealth:kk91fr068,53,88
commonwealth:4m90fg16b,54,88
commonwealth:jw82cr28k,54,88
commonwealth:2n49x900j,55,88
commonwealth:7p88g1162,55,88
commonwealth:8s45ss92d,55,88
commonwealth:kk91fs86d,56,88
commonwealth:p841cs038,56,88
commonwealth:3f4638194,57,88
commonwealth:3f4638215,57,88
commonwealth:3f463823q,57,88
commonwealth:7h14b408p,57,88
commonwealth:8336h328h,57,88
commonwealth:bk12bt40j,57,88
commonwealth:4m90fc87p,58,88
commonwealth:7h14cv43s,58,88
commonwealth:cj82m274w,58,88
commonwealth:mp48xq90p,58,88
commonwealth:rf562f58f,58,88
commonwealth:s17890449,58,88
commonwealth:ww72bp01t,59,88
commonwealth:ww72bp01t,59,88
commonwealth:9g54xm10z,60,88
commonwealth:cj82kp379,61,88
commonwealth:x633fc48r,61,88
commonwealth:1257b972g,63,88
commonwealth:7940db10n,63,88
commonwealth:cj82m233n,63,88
commonwealth:4m90ff81f,64,88
commonwealth:tx31vv97q,67,88
commonwealth:3f463826j,68,88
commonwealth:cj82kn71d,68,88
commonwealth:pv63k6378,68,88
commonwealth:3f463441t,71,88
commonwealth:9s161g22x,71,88
commonwealth:js956k611,71,88
commonwealth:cj82kp61c,75,88
commonwealth:ht2503515,78,88
commonwealth:v405z945v,83,88
commonwealth:4m90f5822,85,88
commonwealth:4m90fc081,93,88
commonwealth:4m90fc081,93,88
commonwealth:xg94p4514,93,88
commonwealth:rn305d559,100,88
commonwealth:x633fb079,104,88
commonwealth:jh343z585,112,88
commonwealth:7h14cv239,121,88
commonwealth:4m90f354g,124,88
commonwealth:cj82kp336,126,88
commonwealth:4m90fm008,149,88
commonwealth:ww72bp38g,21,89
commonwealth:4j03h639p,31,89
commonwealth:4m90ff342,37,89
commonwealth:js956m36w,41,89
commonwealth:q524n4661,41,89
commonwealth:1257bc81v,42,89
commonwealth:3f4636752,47,89
commonwealth:9s161f59c,47,89
commonwealth:9g54xk286,48,89
commonwealth:x633fb98r,48,89
commonwealth:b5648006w,50,89
commonwealth:jm217645x,51,89
commonwealth:wd3761848,51,89
commonwealth:0z7098392,54,89
commonwealth:7h14b031n,54,89
commonwealth:x633f846k,54,89
commonwealth:x633f933q,54,89
commonwealth:x633fc72t,55,89
commonwealth:cv43t791z,56,89
commonwealth:4m90f258c,57,89
commonwealth:4m90fh41w,57,89
commonwealth:t148jp66d,57,89
commonwealth:t148jp66d,57,89
commonwealth:0z70f727r,58,89
commonwealth:4m90fc31t,58,89
commonwealth:7h14b438d,58,89
commonwealth:cj82m2908,58,89
commonwealth:7d27c9506,59,89
commonwealth:9g54xk98w,59,89
commonwealth:x633fd68f,59,89
commonwealth:0z7095962,62,89
commonwealth:4m90fd906,62,89
commonwealth:7h149z165,62,89
commonwealth:h702wc001,63,89
commonwealth:8336hc41q,65,89
commonwealth:wd3768116,66,89
commonwealth:3f463844g,67,89
commonwealth:js956j67g,67,89
commonwealth:wd3767064,67,89
commonwealth:x059c982x,67,89
commonwealth:kk91fs145,68,89
commonwealth:7h14b440f,70,89
commonwealth:cj82kn330,71,89
commonwealth:4m90fp06b,73,89
commonwealth:9s161h27h,74,89
commonwealth:3r079787f,75,89
commonwealth:kk91fs501,75,89
commonwealth:4m90f6917,79,89
commonwealth:4m90f6917,79,89
commonwealth:9s161g59k,85,89
commonwealth:4m90fd05d,93,89
commonwealth:00002h020,99,89
commonwealth:0v83bg94v,99,89
commonwealth:dj52zm944,99,89
commonwealth:1257bb063,100,89
commonwealth:wh24b063p,100,89
commonwealth:ws85d021t,100,89
commonwealth:b2776b407,101,89
commonwealth:q524n627r,101,89
commonwealth:jh344096z,106,89
commonwealth:0r96fp23z,108,89
commonwealth:ww72bp98x,109,89
commonwealth:9s161g970,21,90
commonwealth:0z709546v,35,90
commonwealth:0r96fp272,43,90
commonwealth:3f4639093,47,90
commonwealth:7h14cx63p,47,90
commonwealth:7h149v62n,53,90
commonwealth:ht2505071,53,90
commonwealth:td96nk45j,53,90
commonwealth:4m90fb79s,54,90
commonwealth:4m90fb81t,54,90
commonwealth:x633fd56n,58,90
commonwealth:8049jp28h,59,90
commonwealth:n0102415j,59,90
commonwealth:0r96fm92z,60,90
commonwealth:7w62hr92s,60,90
commonwealth:fx71g0911,60,90
commonwealth:g158gw56t,60,90
commonwealth:t435mv20v,60,90
commonwealth:tx31t0920,60,90
commonwealth:zc77zv05s,60,90
commonwealth:7h14b2800,61,90
commonwealth:9g54xk94s,61,90
commonwealth:fb498p58q,61,90
commonwealth:x059c998t,61,90
commonwealth:0r96fq103,62,90
commonwealth:x633fc687,62,90
commonwealth:3f462t71h,63,90
commonwealth:4m90f485p,63,90
commonwealth:4m90ff075,63,90
commonwealth:9g54xm30f,63,90
commonwealth:kk91fs66x,64,90
commonwealth:wd376714t,64,90
commonwealth:wd376810x,64,90
commonwealth:jh343z21h,66,90
commonwealth:df660n26t,67,90
commonwealth:4m90fp41x,68,90
commonwealth:61090p62n,68,90
commonwealth:7h14cv328,74,90
commonwealth:2j62wb289,75,90
commonwealth:7h14b458w,75,90
commonwealth:4m90f678p,81,90
commonwealth:j3865883p,82,90
commonwealth:9s161c33t,87,90
commonwealth:9s161c33t,87,90
commonwealth:4m90f490j,89,90
commonwealth:4f16hf51q,100,90
commonwealth:7h14cw60n,100,90
commonwealth:bc3890380,100,90
commonwealth:c821kr674,100,90
commonwealth:jh346f935,100,90
commonwealth:q811ps096,100,90
commonwealth:vd66zg07s,100,90
commonwealth:xp68pm70w,100,90
commonwealth:zs260t066,100,90
commonwealth:ns066q08n,101,90
commonwealth:6q185466n,104,90
commonwealth:jw829w389,106,90
commonwealth:x920jf24s,106,90
commonwealth:cj82km538,110,90
commonwealth:7h14cx00d,120,90
commonwealth:3n206f42v,121,90
commonwealth:9019vj297,121,90
commonwealth:9g551273k,121,90
commonwealth:f1884483q,121,90
commonwealth:g158f1823,121,90
commonwealth:vx024063z,121,90
commonwealth:6t053q04h,131,90
commonwealth:4m90f186b,141,90
commonwealth:4m90f186b,141,90
commonwealth:vd670591r,45,91
commonwealth:0r96fn51x,46,91
commonwealth:7h14cx75g,46,91
commonwealth:7h14cx771,46,91
commonwealth:7h14cx79k,46,91
commonwealth:7h14cx81m,46,91
commonwealth:4m90fb29k,47,91
commonwealth:1257bc28b,48,91
commonwealth:6t053r80j,48,91
commonwealth:0r96fm67m,51,91
commonwealth:4m90f3960,51,91
commonwealth:0r96fq260,53,91
commonwealth:1257bb993,53,91
commonwealth:pc28gk21f,54,91
commonwealth:9s161d730,55,91
commonwealth:w9505s93n,55,91
commonwealth:0r96fp70b,56,91
commonwealth:02875677n,57,91
commonwealth:sq87h616r,57,91
commonwealth:9g54xm06c,58,91
commonwealth:rn305d56k,58,91
commonwealth:0z709b82r,59,91
commonwealth:ht250c31b,59,91
commonwealth:js956k718,59,91
commonwealth:9g54xk96b,60,91
commonwealth:b8516209g,60,91
commonwealth:4f16fk915,61,91
commonwealth:d504wz67z,61,91
commonwealth:st74cw24k,61,91
commonwealth:x346jg42j,62,91
commonwealth:xs55qj04r,62,91
commonwealth:9g54xm28d,64,91
commonwealth:6t055z59w,65,91
commonwealth:0z709548d,68,91
commonwealth:4m90fb96f,70,91
commonwealth:9s161f31p,70,91
commonwealth:js956k53b,71,91
commonwealth:mp48xq91z,71,91
commonwealth:4m90f418t,72,91
commonwealth:7h14cx41n,72,91
commonwealth:4m90f2085,74,91
commonwealth:jh3441281,80,91
commonwealth:6w924q164,83,91
commonwealth:jh344102w,85,91
commonwealth:wd3761962,85,91
commonwealth:4m90fk818,89,91
commonwealth:9g54xk154,90,91
commonwealth:h415tp46g,90,91
commonwealth:3f4638746,91,91
commonwealth:3f463876r,91,91
commonwealth:028741986,100,91
commonwealth:pn89gq455,100,91
commonwealth:7h14cw68v,105,91
commonwealth:7h14b113x,124,91
commonwealth:4m90fh03g,24,92
commonwealth:wd3760906,41,92
commonwealth:4m90ff37w,42,92
commonwealth:4m90fh23z,42,92
commonwealth:4m90fc13w,43,92
commonwealth:7h14cx67s,46,92
commonwealth:7h14cx71c,46,92
commonwealth:7h14cx73x,46,92
commonwealth:sx61h378h,49,92
commonwealth:0r96fm48d,51,92
commonwealth:kk91fq50m,53,92
commonwealth:x059cc68h,55,92
commonwealth:8336h3102,56,92
commonwealth:8336h312m,56,92
commonwealth:j9606c01c,56,92
commonwealth:7h14cw95r,58,92
commonwealth:wd376326s,58,92
commonwealth:0r96fp760,59,92
commonwealth:5d86tb588,60,92
commonwealth:vx025w63h,60,92
commonwealth:z316vf95n,60,92
commonwealth:0k229n781,61,92
commonwealth:3f464n46g,61,92
commonwealth:4t64k335m,61,92
commonwealth:5d86rh112,61,92
commonwealth:7h14cw28w,61,92
commonwealth:7h14cw30x,61,92
commonwealth:7h14cx31d,61,92
commonwealth:8623mc48v,61,92
commonwealth:d217t624k,61,92
commonwealth:d504v2710,61,92
commonwealth:gx41q247t,61,92
commonwealth:pn89gq47q,61,92
commonwealth:rx916580p,61,92
commonwealth:vx025w64s,61,92
commonwealth:w9507f971,61,92
commonwealth:wh24b0550,61,92
commonwealth:ws85d025x,61,92
commonwealth:x633f991m,61,92
commonwealth:x633f9935,61,92
commonwealth:xp68nx902,61,92
commonwealth:4m90f721r,62,92
commonwealth:5999sg86d,62,92
commonwealth:t722kt13r,62,92
commonwealth:0z709862v,63,92
commonwealth:1257bb23r,63,92
commonwealth:rx918q81m,63,92
commonwealth:1257b9784,64,92
commonwealth:cj82ks49q,64,92
commonwealth:x059cb183,65,92
commonwealth:jh343x953,67,92
commonwealth:9g54xm00q,68,92
commonwealth:4m90fj51b,69,92
commonwealth:4m90f736c,70,92
commonwealth:4m90fm79f,71,92
